id,primary_name,location,last_status_check_time,total.dois,current.dois
12340,SOBEST Associacao Brasileira de Estomaterapia,"Rua Azaleia, 399, EdifÃ­cio 3 Office, 7Âº Andar, Sala 75, Bairro ChÃ¡cara Floresta Botucatu SP 18.603-550 Brazil",2018-04-04,0,0
12341,Korean Association of Maritime Police Science,"391-3, Bupyeong-gu, SamsandongMirae Tower 305 Incheon 21319 South Korea",2018-04-04,0,0
12344,Sergeieva I,"Sadovaya 3, 317 Ivanovo 153023 Russian Federation",2018-04-04,0,0
12347,Russian Space Systems,"Bld. 1, 46 Myasnitskaya Str. Moscow 101000 Russian Federation",2018-04-04,0,0
12348,ANO Veterinary Medicine Journal,"Bld. 1, 46 Myasnitskaya Str. Moscow 101000 Russian Federation",2018-04-04,0,0
12349,Rhine Research Centre,"2741 Campus Walk Avenue, Building 500 Durham North Carolina 27705 United States",2018-04-04,0,0
12350,APEQ Associacao Portuguesa para o Estudo do Quaternario,Faculdade de Letras da Universidade do Porto Via PanorÃ¢mica s/n Porto 4150-564 Portugal,2018-04-04,0,0
12352,Devir Educacao,"Rua Azaleia, 399, EdifÃ­cio 3 Office, 7Âº Andar, Sala 75, Bairro ChÃ¡cara Floresta Botucatu SP 18.603-550 Brazil",2018-04-04,0,0
12353,Pharma Research Library,"No. 194, R.V. Road, Basavanagudi Bangalore Karnakata 560004 India",2018-04-04,0,0
12354,Korea Appraisal Board,"#609, Jungang-Deco Plaza, 148 Eulgiro, Jung-gu Seoul 04549 South Korea",2018-04-04,0,0
12355,Revista Brasileira de Direitos Fundamentais e Justica,"Rua Azaleia, 399, EdifÃ­cio 3 Office, 7Âº Andar, Sala 75, Bairro ChÃ¡cara Floresta Botucatu SP 18.603-550 Brazil",2018-04-04,0,0
12356,Balkan Arastirma Enstitusu Dergisi,Tubitak Ulakbim Yok Binasi B5 Blok 2 kat Ankara 06539 Turkey,2018-04-04,0,0
12357,FSBSI FRC N.I. Vavilov All-Russian Institute of Plant Genetic Resources,"Bld. 1, 46 Myasnitskaya Str. Moscow 101000 Russian Federation",2018-04-04,0,0
12359,College of Political Sciences,University of Baghdad Al-Jaderrya Baghdad Iraq,2018-04-04,0,0
12365,Korean Social Work Counseling Academy,"2F, Guseagun BuildingChungjeongro 7, Seodaemun-gu Seoul 120-013 South Korea",2018-04-04,0,0
12368,Korean Educational Research Association,"2F, Guseagun BuildingChungjeongro 7, Seodaemun-gu Seoul 120-013 South Korea",2018-04-04,0,0
12374,Universidad Nacional Mayor de San Marcos,"Facultad de Letras y Ciencias Humanas 108 Jr. Gerona, San Luis Lima Lima 30 Peru",2018-04-04,0,0
12378,"Faculty of Economics, University of Split",Cvite Fiskovica 5 Split 21000 Croatia,2018-04-04,0,0
12379,Revista de Relatos de Casos do ABC,"Rua Azaleia, 399, EdifÃ­cio 3 Office, 7Âº Andar, Sala 75, Bairro ChÃ¡cara Floresta Botucatu SP 18.603-550 Brazil",2018-04-04,0,0
12381,ECNU Review of Education,Room 216 15 Fuxing Road Beijing 100038,2018-04-04,0,0
12382,University of Rijeka Faculty of Law,,2018-04-04,0,0
12385,Agile Libre,"433 Main Street, PO Box 336 Mahone Bay NS B0J 2E0 Canada",2018-04-04,0,0
12386,Korean Music Education Society,"2F, Guseagun BuildingChungjeongro 7, Seodaemun-gu Seoul 120-013 South Korea",2018-04-04,0,0
12389,Korean Association for Qualitative Inquiry,"2F, Guseagun BuildingChungjeongro 7, Seodaemun-gu Seoul 120-013 South Korea",2018-04-04,0,0
12391,Kremenchuk Mykhailo Ostohradskyi National University,"20, Pershotravneva Street, Kremenchuk Poltava region 39600 Ukraine",2018-04-04,0,0
12392,Institute of Civil Society,"Bld. 1, 46 Myasnitskaya Str. Moscow 101000 Russian Federation",2018-04-04,0,0
12395,Contemporary Educational Technology,Tubitak Ulakbim Yok Binasi B5 Blok 2 kat Ankara 06539 Turkey,2018-04-04,0,0
12396,Boletim Cearense de Educacao e Historia da Matematica - BOCEHM,"Rua Azaleia, 399, EdifÃ­cio 3 Office, 7Âº Andar, Sala 75, Bairro ChÃ¡cara Floresta Botucatu SP 18.603-550 Brazil",2018-04-04,0,0
12397,Korean Public Land Law Association,"2F, Guseagun BuildingChungjeongro 7, Seodaemun-gu Seoul 120-013 South Korea",2018-04-04,0,0
12398,FSBEO HPE Moscow State University of Railway Engineering (MIIT),"Bld. 1, 46 Myasnitskaya Str. Moscow 101000 Russian Federation",2018-04-04,0,0
12399,Olimpianos - Journal of Olympic Studies,"Rua Azaleia, 399, EdifÃ­cio 3 Office, 7Âº Andar, Sala 75, Bairro ChÃ¡cara Floresta Botucatu SP 18.603-550 Brazil",2018-04-04,0,0
15197,UACES,"UACES, Woburn House 20 Tavistock Square London WC1H 9HQ United Kingdom",2018-04-04,0,0
26571,"Language Education Institute, Seoul National University","#609, Jungang-Deco Plaza, 148 Eulgiro, Jung-gu Seoul 04549 South Korea",2018-04-04,0,0
84537,Centre for Ageing Better,Angel Building 407 St. John Street London EC1V 4AD United Kingdom,2018-04-04,0,0
29287,"International Journal of Current Research in Science, Engineering & Technology (IJCRSET)","No. 194, R.V. Road, Basavanagudi Bangalore Karnakata 560004 India",2018-04-04,0,0
49495,The Ornithological Society of Korea,"Dongsin Tower, 4th Floor 5, Mullae-dong 6-ga, Mullae-dong 6-ga Mullae-dong 6-ga Seoul 150-096 South Korea",2018-04-04,0,0
14815,Missouri Academy of Science,University of Central Missouri WC Morris 132A Warrensburg MO 64507 United States,2018-04-04,0,0
14664,Universidad Nacional del Nordeste,Las Heras 727 Resistencia Chaco 3500 Argentina,2018-04-04,0,0
14744,Ivan Franko National University of Lviv,"1, Universytetska Str. Lviv 79000 Ukraine",2018-04-04,0,0
49591,NGES STD,"Bld. 1, 46 Myasnitskaya Str. Moscow 101000 Russian Federation",2018-04-04,0,0
52343,Pusat Studi Pendidikan Bahasa dan Sastra Indonesia Universitas Indraprasta PGRI,"Brajan, RT 02, Kelurahan TamantirtoKecamatan Kasihan, Kabupaten Bantul Yogyakarta 55183 Indonesia",2018-04-04,0,0
52492,Politeknik APP Jakarta,"Brajan, RT 02, Kelurahan TamantirtoKecamatan Kasihan, Kabupaten Bantul Yogyakarta 55183 Indonesia",2018-04-04,0,0
15045,Bryansk State Technical University BSTU,7 Bulvar 50 Years of October Bryansk 241035 Russian Federation,2018-04-04,0,0
87067,Universitas Tidar,"Brajan, RT 02, Kelurahan TamantirtoKecamatan Kasihan, Kabupaten Bantul Yogyakarta 55183 Indonesia",2018-04-04,0,0
99005,Sociedade Regional de Ensino e Saude LTDA,"Rua Azaleia, 399, EdifÃ­cio 3 Office, 7Âº Andar, Sala 75, Bairro ChÃ¡cara Floresta Botucatu SP 18.603-550 Brazil",2018-04-04,0,0
14819,U.S. Pharmacopeial Convention,1260 Twinbrook Parkway Rockville MD 20852 United States,2018-04-04,0,0
110278,Turkiye Biyolojik Mucadele Dergisi,Tubitak Ulakbim Yok Binasi B5 Blok 2 kat Ankara 06539 Turkey,2018-04-04,0,0
110318,Mersin Universitesi Tip Fakultesi Lokman Hekim Tip Tarihi ve Folklorik Tip Dergisi,Tubitak Ulakbim Yok Binasi B5 Blok 2 kat Ankara 06539 Turkey,2018-04-04,0,0
46930,A-R Editions,"1600 Aspen Commons, Ste 100 Middleton WI 53562 United States",2018-04-04,0,0
14960,Universitat Pompeu Fabra,Pl. de la MercÃ¨ 10-12 NIF/ CIF: ES - Q-5850017-D Barcelona 08002 Spain,2018-04-04,0,0
52722,Eurowaste SRL,23 via Beato Pellegrino Padova 35137 Italy,2018-04-04,0,0
14949,Weight Stigma Conference,"2 Ashfield Lodge, Palatine Road Manchester M20 2UD United Kingdom",2018-04-04,0,0
121999,China Geology,Room 216 15 Fuxing Road Beijing 100038,2018-04-04,0,0
122392,Vandana Publications,"Tiwaripur, Fatehpur Post - Hasanpur District Sultanpur Uttar Pradesh 227808 India",2018-04-04,0,0
41167,Daghestan Scientific Center of Russian Academy of Science,45 M.Gadzhiev st. Makhachkala Daghestan 367025 Russian Federation,2018-04-04,0,0
15010,Beuth Verlag GmbH,"Zentraler Rechnungseingang, Postfach 30 14 45, Berlin 10721 Germany",2018-04-04,0,0
15200,Ontario Drug Policy Research Network (ODPRN),30 Bond St. Toronto ON M5B 1W8 Canada,2018-04-04,0,0
81641,N.S. Memorial Scientific Research and Education Society,"376-B, Phase-1, Star City, Katangi road, Karmeta Jabalpur Madhya Pradesh 482002 India",2018-04-04,0,0
130758,FSBSI Ufa Federal Research Centre of the RAS,"Bld. 1, 46 Myasnitskaya Str. Moscow 101000 Russian Federation",2018-04-04,0,0
12333,Universidad Nacional de Cordoba,"Av. Valparaiso s/n, Baterias D Cordoba Argentina",2018-04-04,0,0
201456,LLC VNIGNI-2,"Bld. 1, 46 Myasnitskaya Str. Moscow 101000 Russian Federation",2018-04-04,0,0
201477,Fakultas Ilmu Komputer Universitas Narotama,"Brajan, RT 02, Kelurahan TamantirtoKecamatan Kasihan, Kabupaten Bantul Yogyakarta 55183 Indonesia",2018-04-04,0,0
201533,Izdatelstvo Prospekt LLC,"Bld. 1, 46 Myasnitskaya Str. Moscow 101000 Russian Federation",2018-04-04,0,0
201563,Institut Seni Indonesia Denpasar,"Brajan, RT 02, Kelurahan TamantirtoKecamatan Kasihan, Kabupaten Bantul Yogyakarta 55183 Indonesia",2018-04-04,0,0
201656,Program Studi di Luar Kampus Utama (PSDKU) UNAIR di Banyuwangi,"Brajan, RT 02, Kelurahan TamantirtoKecamatan Kasihan, Kabupaten Bantul Yogyakarta 55183 Indonesia",2018-04-04,0,0
201813,IG UFRC RAS,"Bld. 1, 46 Myasnitskaya Str. Moscow 101000 Russian Federation",2018-04-04,0,0
104898,State Enterprise Ukrainian State Research Institute for Carbochemistry UKHIN,7 Vesnina Str Kharkiv Ukraine 61023 Ukraine,2018-04-04,0,0
96191,IMR Press,"301-307 Lockhart Rd., Wan Chai Hong Kong Hong Kong 511000 China",2018-04-04,0,0
14742,Acta Scientifica Publications Pvt. Ltd.,"Mig. 166, KPHB Road No. 1 KPHB Hyderabad Telangana 500072 India",2018-04-04,0,0
15014,Healthcare of Kazakhstan,"155 Abay, Str. Almaty 050009 Kazakhstan",2018-04-04,0,0
41166,National Academy of Education,500 Fifth Street NW Washington DC 20001 United States,2018-04-04,0,0
210198,The Kangwon Historical Society,Hoeidong-Gil Paju-Si Gyeonggi-Do 413-756 South Korea,2018-04-04,0,0
210238,Akademi Sekretari dan Manajemen Taruna Bakti,"Brajan, RT 02, Kelurahan TamantirtoKecamatan Kasihan, Kabupaten Bantul Yogyakarta 55183 Indonesia",2018-04-04,0,0
210277,STKIP Andi Matappa,"Brajan, RT 02, Kelurahan TamantirtoKecamatan Kasihan, Kabupaten Bantul Yogyakarta 55183 Indonesia",2018-04-04,0,0
210285,Sekolah Tinggi Psikologi Yogyakarta,"Brajan, RT 02, Kelurahan TamantirtoKecamatan Kasihan, Kabupaten Bantul Yogyakarta 55183 Indonesia",2018-04-04,0,0
210346,"Fakultas Ekonomi dan Bisnis, Universitas Narotama","Brajan, RT 02, Kelurahan TamantirtoKecamatan Kasihan, Kabupaten Bantul Yogyakarta 55183 Indonesia",2018-04-04,0,0
210380,Universitas Islam Madura,"Brajan, RT 02, Kelurahan TamantirtoKecamatan Kasihan, Kabupaten Bantul Yogyakarta 55183 Indonesia",2018-04-04,0,0
210461,Research Synergy Foundation,"Brajan, RT 02, Kelurahan TamantirtoKecamatan Kasihan, Kabupaten Bantul Yogyakarta 55183 Indonesia",2018-04-04,0,0
210550,Fakultas Ekonomi dan Bisnis Universitas Islam Malang,"Brajan, RT 02, Kelurahan TamantirtoKecamatan Kasihan, Kabupaten Bantul Yogyakarta 55183 Indonesia",2018-04-04,0,0
210647,Balai Besar Penelitian dan Pengembangan Pelayanan Kessos,"Brajan, RT 02, Kelurahan TamantirtoKecamatan Kasihan, Kabupaten Bantul Yogyakarta 55183 Indonesia",2018-04-04,0,0
14832,Willamette University,Mark O. Hatfield Library 900 State Street Salem OR 97301 United States,2018-04-04,0,0
15201,Universidad Espíritu Santo,Km. 25 Via a Samborondon Samborondon Guayas 092302 Ecuador,2018-04-04,0,0
163082,Boise State University,Albertsons Library 1865 W. Cesar Chavez Lane Boise ID 83725 United States,2018-04-04,0,0
260419,Akra Kultur Sanat ve Edebiyat Dergisi,Tubitak Ulakbim Yok Binasi B5 Blok 2 kat Ankara 06539 Turkey,2018-04-04,0,0
260443,Tefsir Arastirmalari Dergisi,Tubitak Ulakbim Yok Binasi B5 Blok 2 kat Ankara 06539 Turkey,2018-04-04,0,0
260481,Akdeniz Universitesi Iletisim Fakultesi Dergisi,Tubitak Ulakbim Yok Binasi B5 Blok 2 kat Ankara 06539 Turkey,2018-04-04,0,0
